,Open Time,Open,High,Low,Close,Volume
179,2021-11-02 20:45:00,4517.32000000,4518.53000000,4497.41000000,4499.63000000,4010.04990000
180,2021-11-02 21:00:00,4499.44000000,4500.00000000,4479.46000000,4487.89000000,6882.81260000
181,2021-11-02 21:15:00,4487.90000000,4515.00000000,4483.44000000,4513.63000000,2881.18980000
182,2021-11-02 21:30:00,4513.62000000,4526.57000000,4509.08000000,4513.75000000,2635.62170000
183,2021-11-02 21:45:00,4513.75000000,4528.00000000,4513.74000000,4527.04000000,2263.07830000
184,2021-11-02 22:00:00,4527.04000000,4554.02000000,4516.69000000,4534.29000000,10819.61024000
185,2021-11-02 22:15:00,4534.29000000,4556.00000000,4530.66000000,4555.73000000,4885.79825000
186,2021-11-02 22:30:00,4555.72000000,4556.75000000,4543.51000000,4547.22000000,3754.05780000
187,2021-11-02 22:45:00,4547.23000000,4551.46000000,4535.08000000,4544.33000000,3086.57670000
188,2021-11-02 23:00:00,4544.33000000,4564.99000000,4541.62000000,4563.18000000,6489.74580000
189,2021-11-02 23:15:00,4563.18000000,4576.24000000,4550.04000000,4559.97000000,8498.29197000
190,2021-11-02 23:30:00,4559.73000000,4597.12000000,4559.00000000,4591.87000000,9457.43158000
191,2021-11-02 23:45:00,4591.86000000,4599.60000000,4579.69000000,4589.89000000,6583.02355000
192,2021-11-03 00:00:00,4589.68000000,4599.93000000,4571.67000000,4578.13000000,8506.35660000
193,2021-11-03 00:15:00,4578.14000000,4586.74000000,4553.30000000,4556.87000000,6334.93580000
194,2021-11-03 00:30:00,4556.87000000,4580.35000000,4556.83000000,4576.38000000,4768.91980000
195,2021-11-03 00:45:00,4576.38000000,4636.99000000,4575.49000000,4632.35000000,15069.29787000
196,2021-11-03 01:00:00,4632.40000000,4639.98000000,4621.41000000,4634.98000000,6633.88740000
197,2021-11-03 01:15:00,4634.98000000,4635.00000000,4611.01000000,4616.48000000,6688.33210000
198,2021-11-03 01:30:00,4616.47000000,4621.08000000,4603.09000000,4604.00000000,5092.84000000
199,2021-11-03 01:45:00,4604.00000000,4615.39000000,4598.00000000,4610.98000000,4313.21200000
200,2021-11-03 02:00:00,4610.97000000,4611.56000000,4575.43000000,4583.46000000,5753.98610000
201,2021-11-03 02:15:00,4583.46000000,4588.16000000,4575.72000000,4580.89000000,3359.65350000
202,2021-11-03 02:30:00,4580.89000000,4593.03000000,4579.71000000,4590.06000000,2465.46860000
203,2021-11-03 02:45:00,4590.05000000,4600.00000000,4583.54000000,4598.73000000,3301.54340000
204,2021-11-03 03:00:00,4598.74000000,4599.05000000,4581.96000000,4584.46000000,3184.05230000
205,2021-11-03 03:15:00,4584.47000000,4590.00000000,4575.69000000,4588.53000000,2831.33610000
206,2021-11-03 03:30:00,4588.52000000,4598.77000000,4578.31000000,4583.54000000,3283.98610000
207,2021-11-03 03:45:00,4583.53000000,4590.03000000,4575.46000000,4588.75000000,2770.42400000
208,2021-11-03 04:00:00,4588.75000000,4590.83000000,4576.39000000,4576.43000000,3055.94300000
209,2021-11-03 04:15:00,4576.43000000,4580.45000000,4561.74000000,4569.69000000,3362.89390000
210,2021-11-03 04:30:00,4569.69000000,4573.89000000,4548.55000000,4552.28000000,4431.50870000
211,2021-11-03 04:45:00,4552.29000000,4557.16000000,4533.16000000,4537.51000000,6296.32570000
212,2021-11-03 05:00:00,4537.56000000,4567.55000000,4535.36000000,4559.98000000,5617.33350000
213,2021-11-03 05:15:00,4559.99000000,4566.97000000,4508.16000000,4555.16000000,7391.58640000
214,2021-11-03 05:30:00,4555.43000000,4569.99000000,4554.41000000,4567.80000000,2687.12050000
215,2021-11-03 05:45:00,4567.80000000,4573.28000000,4558.62000000,4559.36000000,2021.91090000
216,2021-11-03 06:00:00,4559.36000000,4566.88000000,4548.18000000,4555.76000000,3677.81250000
217,2021-11-03 06:15:00,4555.76000000,4563.59000000,4554.40000000,4557.56000000,2006.99920000
218,2021-11-03 06:30:00,4557.55000000,4570.00000000,4556.02000000,4566.92000000,1950.45070000
219,2021-11-03 06:45:00,4566.92000000,4568.59000000,4555.00000000,4555.34000000,1945.01160000
220,2021-11-03 07:00:00,4555.34000000,4568.72000000,4550.96000000,4565.22000000,2250.07350000
221,2021-11-03 07:15:00,4565.22000000,4594.31000000,4560.70000000,4587.98000000,4181.67890000
222,2021-11-03 07:30:00,4587.98000000,4587.99000000,4573.75000000,4574.34000000,2223.59360000
223,2021-11-03 07:45:00,4574.34000000,4615.84000000,4574.33000000,4610.62000000,7648.40160000
224,2021-11-03 08:00:00,4610.62000000,4611.41000000,4594.13000000,4597.68000000,4184.29450000
225,2021-11-03 08:15:00,4597.68000000,4598.12000000,4578.57000000,4584.18000000,3737.41820000
226,2021-11-03 08:30:00,4584.17000000,4591.34000000,4576.70000000,4590.13000000,2434.50720000
227,2021-11-03 08:45:00,4590.13000000,4592.77000000,4576.84000000,4581.38000000,2545.43020000
228,2021-11-03 09:00:00,4581.39000000,4586.90000000,4572.90000000,4585.16000000,2310.52860000
229,2021-11-03 09:15:00,4585.15000000,4620.45000000,4582.54000000,4607.23000000,4751.22360000
230,2021-11-03 09:30:00,4607.24000000,4611.18000000,4597.08000000,4598.60000000,2709.18410000
231,2021-11-03 09:45:00,4598.60000000,4603.79000000,4589.11000000,4594.49000000,3746.51390000
232,2021-11-03 10:00:00,4594.48000000,4607.14000000,4590.18000000,4604.75000000,2561.23950000
233,2021-11-03 10:15:00,4604.75000000,4607.68000000,4596.67000000,4598.35000000,2811.36730000
234,2021-11-03 10:30:00,4598.36000000,4600.00000000,4574.12000000,4579.73000000,4861.19230000
235,2021-11-03 10:45:00,4579.73000000,4582.88000000,4572.99000000,4575.91000000,3079.03480000
236,2021-11-03 11:00:00,4575.91000000,4581.90000000,4550.77000000,4551.74000000,4784.44720000
237,2021-11-03 11:15:00,4551.73000000,4570.00000000,4550.49000000,4560.46000000,4104.86600000
238,2021-11-03 11:30:00,4560.47000000,4579.38000000,4560.46000000,4573.24000000,2256.24080000
239,2021-11-03 11:45:00,4573.25000000,4582.50000000,4570.53000000,4577.27000000,2166.94970000
240,2021-11-03 12:00:00,4577.22000000,4579.70000000,4553.25000000,4553.45000000,3983.43220000
241,2021-11-03 12:15:00,4553.46000000,4564.63000000,4540.00000000,4540.01000000,4603.76110000
242,2021-11-03 12:30:00,4540.01000000,4552.59000000,4517.00000000,4528.66000000,7574.42650000
243,2021-11-03 12:45:00,4528.65000000,4530.83000000,4496.13000000,4522.49000000,10223.69430000
244,2021-11-03 13:00:00,4522.48000000,4553.82000000,4511.48000000,4539.37000000,6521.60970000
245,2021-11-03 13:15:00,4539.36000000,4544.42000000,4517.55000000,4526.67000000,4127.55270000
246,2021-11-03 13:30:00,4526.67000000,4534.35000000,4488.99000000,4495.10000000,7854.69790000
247,2021-11-03 13:45:00,4495.10000000,4506.28000000,4476.41000000,4482.22000000,10880.43180000
248,2021-11-03 14:00:00,4482.76000000,4496.09000000,4455.00000000,4494.11000000,10828.62270000
249,2021-11-03 14:15:00,4494.10000000,4508.95000000,4489.11000000,4500.77000000,5825.92200000
250,2021-11-03 14:30:00,4500.76000000,4503.37000000,4489.11000000,4498.65000000,3002.97230000
251,2021-11-03 14:45:00,4498.65000000,4520.08000000,4494.11000000,4511.62000000,4267.66340000
252,2021-11-03 15:00:00,4511.61000000,4512.43000000,4495.87000000,4509.76000000,2733.31920000
253,2021-11-03 15:15:00,4509.75000000,4534.95000000,4500.16000000,4530.24000000,4388.67830000
254,2021-11-03 15:30:00,4530.25000000,4536.55000000,4516.66000000,4529.44000000,4190.23360000
255,2021-11-03 15:45:00,4529.43000000,4547.45000000,4522.66000000,4545.68000000,3949.42480000
256,2021-11-03 16:00:00,4545.67000000,4562.00000000,4539.01000000,4561.92000000,5568.62560000
257,2021-11-03 16:15:00,4561.92000000,4561.92000000,4544.45000000,4545.35000000,2989.55830000
258,2021-11-03 16:30:00,4545.35000000,4550.00000000,4523.29000000,4529.64000000,4131.58690000
259,2021-11-03 16:45:00,4529.64000000,4532.20000000,4508.37000000,4523.03000000,3937.29610000
260,2021-11-03 17:00:00,4523.03000000,4533.33000000,4517.67000000,4528.20000000,2025.60850000
261,2021-11-03 17:15:00,4528.19000000,4562.28000000,4528.19000000,4556.43000000,4957.83720000
262,2021-11-03 17:30:00,4556.43000000,4561.93000000,4546.77000000,4551.09000000,2432.44090000
263,2021-11-03 17:45:00,4551.09000000,4554.90000000,4535.71000000,4549.26000000,2193.99890000
264,2021-11-03 18:00:00,4549.25000000,4588.88000000,4500.00000000,4585.00000000,20269.78050000
265,2021-11-03 18:15:00,4585.00000000,4599.00000000,4574.44000000,4576.02000000,7345.71720000
266,2021-11-03 18:30:00,4576.02000000,4623.90000000,4575.26000000,4622.00000000,8272.43830000
267,2021-11-03 18:45:00,4621.99000000,4659.98000000,4615.27000000,4653.36000000,17782.11359000
268,2021-11-03 19:00:00,4653.36000000,4665.87000000,4635.58000000,4638.63000000,9638.01039000
269,2021-11-03 19:15:00,4638.64000000,4639.04000000,4615.00000000,4624.39000000,7616.68920000
270,2021-11-03 19:30:00,4624.39000000,4632.03000000,4618.20000000,4629.99000000,3109.60100000
271,2021-11-03 19:45:00,4629.99000000,4637.00000000,4623.00000000,4623.46000000,3278.32970000
272,2021-11-03 20:00:00,4623.47000000,4634.99000000,4618.18000000,4632.99000000,3925.39190000
273,2021-11-03 20:15:00,4632.99000000,4635.00000000,4620.30000000,4622.36000000,2959.94590000
274,2021-11-03 20:30:00,4622.36000000,4623.32000000,4601.79000000,4611.53000000,4483.35810000
275,2021-11-03 20:45:00,4611.53000000,4622.31000000,4611.53000000,4613.00000000,2574.20360000
276,2021-11-03 21:00:00,4613.00000000,4624.91000000,4608.41000000,4623.15000000,3109.73320000
277,2021-11-03 21:15:00,4623.13000000,4628.01000000,4607.01000000,4609.97000000,3520.90420000
278,2021-11-03 21:30:00,4609.96000000,4619.99000000,4603.08000000,4615.66000000,3616.10850000
279,2021-11-03 21:45:00,4615.67000000,4619.18000000,4592.02000000,4607.74000000,4201.00460000
280,2021-11-03 22:00:00,4607.75000000,4614.54000000,4581.71000000,4588.48000000,3950.15450000
281,2021-11-03 22:15:00,4588.47000000,4595.68000000,4583.11000000,4584.35000000,2748.15500000
282,2021-11-03 22:30:00,4584.36000000,4592.14000000,4580.14000000,4581.42000000,2394.93650000
283,2021-11-03 22:45:00,4581.41000000,4599.76000000,4578.02000000,4591.53000000,2368.24450000
284,2021-11-03 23:00:00,4591.69000000,4598.32000000,4578.10000000,4579.56000000,2165.17870000
285,2021-11-03 23:15:00,4579.57000000,4592.42000000,4575.24000000,4590.10000000,2050.14630000
286,2021-11-03 23:30:00,4590.08000000,4602.20000000,4585.18000000,4594.18000000,2822.25200000
287,2021-11-03 23:45:00,4594.18000000,4609.01000000,4592.70000000,4603.35000000,3111.24520000
288,2021-11-04 00:00:00,4603.35000000,4606.65000000,4581.32000000,4605.00000000,5890.92140000
289,2021-11-04 00:15:00,4605.00000000,4605.00000000,4590.14000000,4599.92000000,4220.47350000
290,2021-11-04 00:30:00,4599.92000000,4600.54000000,4562.00000000,4570.39000000,7088.24160000
291,2021-11-04 00:45:00,4570.39000000,4577.45000000,4556.66000000,4572.45000000,7297.29390000
292,2021-11-04 01:00:00,4572.44000000,4572.67000000,4553.15000000,4557.71000000,3806.37650000
293,2021-11-04 01:15:00,4557.70000000,4584.01000000,4553.76000000,4565.41000000,4731.53470000
294,2021-11-04 01:30:00,4565.40000000,4571.02000000,4558.00000000,4569.96000000,2336.68550000
295,2021-11-04 01:45:00,4569.96000000,4573.88000000,4553.66000000,4554.98000000,2930.02530000
296,2021-11-04 02:00:00,4554.99000000,4577.99000000,4552.59000000,4577.00000000,3201.01010000
297,2021-11-04 02:15:00,4577.09000000,4577.46000000,4564.44000000,4569.06000000,3029.82220000
298,2021-11-04 02:30:00,4569.05000000,4572.15000000,4558.81000000,4564.14000000,1903.58940000
299,2021-11-04 02:45:00,4564.14000000,4568.97000000,4560.03000000,4563.37000000,2686.15450000
300,2021-11-04 03:00:00,4563.37000000,4570.01000000,4555.14000000,4557.07000000,1903.87950000
301,2021-11-04 03:15:00,4557.07000000,4558.05000000,4540.00000000,4546.94000000,3784.09850000
302,2021-11-04 03:30:00,4546.94000000,4560.70000000,4545.01000000,4550.86000000,2294.94790000
303,2021-11-04 03:45:00,4550.87000000,4559.28000000,4544.21000000,4556.41000000,1353.90230000
304,2021-11-04 04:00:00,4556.41000000,4572.67000000,4555.33000000,4570.06000000,2159.07820000
305,2021-11-04 04:15:00,4570.07000000,4576.40000000,4567.47000000,4567.55000000,1822.15150000
306,2021-11-04 04:30:00,4567.55000000,4592.83000000,4562.89000000,4572.94000000,3562.02790000
307,2021-11-04 04:45:00,4572.94000000,4585.00000000,4572.02000000,4578.93000000,2302.70400000
308,2021-11-04 05:00:00,4578.93000000,4583.00000000,4566.47000000,4569.95000000,2004.57910000
309,2021-11-04 05:15:00,4569.95000000,4576.91000000,4567.84000000,4569.56000000,1584.50440000
310,2021-11-04 05:30:00,4569.56000000,4569.56000000,4551.04000000,4551.05000000,2433.62580000
311,2021-11-04 05:45:00,4551.05000000,4555.21000000,4531.00000000,4539.73000000,4147.41060000
312,2021-11-04 06:00:00,4539.72000000,4549.90000000,4533.81000000,4547.61000000,2316.01590000
313,2021-11-04 06:15:00,4547.62000000,4558.73000000,4546.09000000,4558.00000000,1995.58000000
314,2021-11-04 06:30:00,4558.00000000,4569.32000000,4549.19000000,4560.06000000,1841.88490000
315,2021-11-04 06:45:00,4560.07000000,4574.95000000,4559.31000000,4571.93000000,1687.82150000
316,2021-11-04 07:00:00,4571.92000000,4582.00000000,4562.52000000,4564.51000000,1713.22620000
317,2021-11-04 07:15:00,4564.52000000,4567.76000000,4548.59000000,4553.38000000,1901.29910000
318,2021-11-04 07:30:00,4553.38000000,4561.54000000,4541.16000000,4543.93000000,2536.77440000
319,2021-11-04 07:45:00,4543.92000000,4544.43000000,4513.73000000,4516.16000000,8362.29820000
320,2021-11-04 08:00:00,4516.16000000,4539.87000000,4515.26000000,4538.19000000,5357.89400000
321,2021-11-04 08:15:00,4538.19000000,4555.75000000,4528.89000000,4542.66000000,3203.48580000
322,2021-11-04 08:30:00,4542.66000000,4542.91000000,4513.94000000,4519.38000000,3697.77550000
323,2021-11-04 08:45:00,4519.37000000,4521.35000000,4498.00000000,4501.60000000,7963.73770000
324,2021-11-04 09:00:00,4501.60000000,4515.00000000,4478.00000000,4513.81000000,11294.71600000
325,2021-11-04 09:15:00,4513.82000000,4525.05000000,4501.74000000,4514.09000000,4238.65580000
326,2021-11-04 09:30:00,4514.08000000,4514.44000000,4495.00000000,4504.70000000,4577.42960000
327,2021-11-04 09:45:00,4504.69000000,4528.29000000,4502.38000000,4525.07000000,2979.39310000
328,2021-11-04 10:00:00,4525.07000000,4525.93000000,4515.31000000,4518.69000000,2069.46590000
329,2021-11-04 10:15:00,4518.70000000,4526.95000000,4506.21000000,4506.50000000,4235.34120000
330,2021-11-04 10:30:00,4506.49000000,4523.32000000,4501.79000000,4522.17000000,4183.11950000
331,2021-11-04 10:45:00,4522.18000000,4544.51000000,4519.03000000,4532.99000000,5703.91330000
332,2021-11-04 11:00:00,4532.98000000,4542.51000000,4530.03000000,4542.44000000,2198.82670000
333,2021-11-04 11:15:00,4542.43000000,4542.44000000,4518.83000000,4521.58000000,2850.88610000
334,2021-11-04 11:30:00,4521.58000000,4522.86000000,4490.00000000,4493.61000000,7674.80530000
335,2021-11-04 11:45:00,4493.62000000,4510.28000000,4491.14000000,4509.29000000,2557.28230000
336,2021-11-04 12:00:00,4509.29000000,4529.56000000,4501.98000000,4525.50000000,4138.57000000
337,2021-11-04 12:15:00,4525.50000000,4531.42000000,4516.01000000,4524.64000000,2338.32440000
338,2021-11-04 12:30:00,4524.65000000,4527.72000000,4510.40000000,4525.57000000,1953.03510000
339,2021-11-04 12:45:00,4525.72000000,4538.60000000,4521.01000000,4536.70000000,2199.82480000
340,2021-11-04 13:00:00,4536.69000000,4542.63000000,4532.05000000,4535.00000000,3096.39990000
341,2021-11-04 13:15:00,4534.99000000,4535.00000000,4516.46000000,4530.77000000,4235.40330000
342,2021-11-04 13:30:00,4530.77000000,4533.09000000,4512.53000000,4521.48000000,3129.32870000
343,2021-11-04 13:45:00,4521.51000000,4554.69000000,4514.51000000,4547.09000000,6796.41600000
344,2021-11-04 14:00:00,4547.08000000,4580.82000000,4546.38000000,4570.00000000,6612.58930000
345,2021-11-04 14:15:00,4570.01000000,4571.86000000,4550.00000000,4551.77000000,4490.06230000
346,2021-11-04 14:30:00,4551.78000000,4566.72000000,4550.00000000,4560.49000000,3539.67910000
347,2021-11-04 14:45:00,4560.00000000,4562.72000000,4528.33000000,4530.69000000,4668.26220000
348,2021-11-04 15:00:00,4530.70000000,4535.86000000,4493.42000000,4494.98000000,10082.35280000
349,2021-11-04 15:15:00,4494.98000000,4501.10000000,4459.21000000,4497.21000000,16965.65720000
350,2021-11-04 15:30:00,4497.21000000,4506.36000000,4484.73000000,4495.54000000,5161.28050000
351,2021-11-04 15:45:00,4495.53000000,4496.39000000,4471.34000000,4480.33000000,6834.17060000
352,2021-11-04 16:00:00,4480.33000000,4493.52000000,4444.86000000,4492.47000000,12132.38555000
353,2021-11-04 16:15:00,4492.48000000,4501.00000000,4471.07000000,4472.48000000,5368.96450000
354,2021-11-04 16:30:00,4472.47000000,4472.47000000,4445.60000000,4466.60000000,6775.05740000
355,2021-11-04 16:45:00,4466.61000000,4476.88000000,4463.76000000,4469.38000000,2976.05990000
356,2021-11-04 17:00:00,4469.38000000,4479.69000000,4463.96000000,4477.09000000,2713.54220000
357,2021-11-04 17:15:00,4477.10000000,4481.70000000,4453.49000000,4454.75000000,3040.42910000
358,2021-11-04 17:30:00,4454.76000000,4455.54000000,4454.50000000,4454.99000000,34.46360000
